parnme,partrans,parchglim,parval1,parlbnd,parubnd,pargp,scale,offset,dercom,c,inst,pname,pstyle,ptype,r,sp,usecol
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:29,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,29,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:30,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,30,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:31,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,31,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:32,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,32,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:33,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,33,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:34,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,34,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:37_c:61_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,37,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:61_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,61,0,p,m,gr,80,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:76_c:60_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,76,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:80_c:60_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,60,0,p,m,gr,80,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:59_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,59,0,p,m,gr,65,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:62_c:47_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,62,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:61_c:43_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,43,0,p,m,gr,61,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:77_c:51_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,51,0,p,m,gr,77,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:49_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,49,0,p,m,gr,59,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:48_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,40,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:81_c:57_sp:35,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,57,0,p,m,gr,81,35,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:65_c:52_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,65,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:32_c:48_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,48,0,p,m,gr,32,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:35_c:56_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,56,0,p,m,gr,35,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:40_c:36_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,36,0,p,m,gr,40,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:59_c:34_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,34,0,p,m,gr,59,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:47_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,47,0,p,m,gr,46,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:46_c:52_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,52,0,p,m,gr,46,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:38_c:31_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,31,0,p,m,gr,38,36,q
pname:p_inst:0_ptype:gr_usecol:q_pstyle:m_r:52_c:39_sp:36,none,factor,100.0,0.001,3000.0,p_inst:0,1.0,0.0,1,39,0,p,m,gr,52,36,q
